"date","ticker","price","idx_price"
2000-01-03,"IBM",81.66840515,1
2000-02-01,"IBM",79.2270763,0.970106813699667
2000-03-01,"IBM",78.0511170434783,0.95570761912299
2000-04-03,"IBM",79.8898837894737,0.978222651008555
2000-05-01,"IBM",75.4339013181818,0.923660761828674
2000-06-01,"IBM",80.2949795,0.983182901056076
2000-07-03,"IBM",75.56875025,0.925311938089194
2000-08-01,"IBM",85.6229321304348,1.04842174857182
2000-09-01,"IBM",87.49057745,1.07129038811651
2000-10-02,"IBM",73.0104502727273,0.893986482760736
2000-11-01,"IBM",69.612616,0.852381234482819
2000-12-01,"IBM",63.96965535,0.783285228020643
2001-01-02,"IBM",71.5496834285714,0.876099922572951
2001-02-01,"IBM",78.0307347368421,0.955458045170876
2001-03-01,"IBM",68.4044400909091,0.837587558680385
2001-04-02,"IBM",73.08442045,0.89489222075252
2001-05-01,"IBM",81.4854631363636,0.997759941395937
2001-06-01,"IBM",80.8047194761905,0.989424482182269
2001-07-02,"IBM",75.0804476190476,0.919332849480135
2001-08-01,"IBM",73.954722826087,0.905548757689766
2001-09-04,"IBM",66.9603688,0.819905429486644
2001-10-01,"IBM",72.0062566956522,0.881690496629616
2001-11-01,"IBM",80.400273,0.984472181773713
2001-12-03,"IBM",85.46509565,1.04648909811605
2002-01-02,"IBM",81.8702417142857,1.00247141552373
2002-02-01,"IBM",72.7513942631579,0.890814435882955
2002-03-01,"IBM",74.5459366,0.912787955918593
2002-04-01,"IBM",63.3159235454545,0.775280519181959
2002-05-01,"IBM",58.3482563636364,0.714453236309297
2002-06-03,"IBM",52.88485075,0.647555816142933
2002-07-01,"IBM",49.4885684090909,0.605969570707246
2002-08-01,"IBM",53.1970529090909,0.651378618345542
2002-09-03,"IBM",48.5890448,0.594955230370383
2002-10-01,"IBM",47.9304578695652,0.586891072276134
2002-11-01,"IBM",58.0569401,0.710886174321233
2002-12-02,"IBM",57.3108705714286,0.701750823542666
2003-01-02,"IBM",58.8215877142857,0.720249007021116
2003-02-03,"IBM",55.4910384736842,0.679467639557355
2003-03-03,"IBM",56.7337178571429,0.69468379788904
2003-04-01,"IBM",58.6666585714286,0.7183519558595
2003-05-01,"IBM",62.3325382380952,0.763239322766367
2003-06-02,"IBM",59.6193311904762,0.730017086546182
2003-07-01,"IBM",59.7852128181818,0.732048246912311
2003-08-01,"IBM",58.4281317619048,0.715431281590354
2003-09-02,"IBM",63.781869,0.780985852274844
2003-10-01,"IBM",64.6166923043478,0.791207960846874
2003-11-03,"IBM",64.1186069473684,0.7851090863058
2003-12-01,"IBM",66.0515393181818,0.808777142113468
2004-01-02,"IBM",68.0264859,0.83295964669637
2004-02-02,"IBM",70.615375,0.864659654737974
2004-03-01,"IBM",67.0304180869565,0.820763157598609
2004-04-01,"IBM",66.0149862857143,0.808329563488657
2004-05-03,"IBM",62.94907225,0.770788558125774
2004-06-01,"IBM",64.2584561428571,0.786821488981374
2004-07-01,"IBM",61.4069640952381,0.751906003092043
2004-08-02,"IBM",60.9573481818182,0.746400619307529
2004-09-01,"IBM",61.4892983333333,0.75291415597496
2004-10-01,"IBM",63.0278603333333,0.771753289629819
2004-11-01,"IBM",67.8340551904762,0.830603402452707
2004-12-01,"IBM",70.1545791818182,0.859017377074593
2005-01-03,"IBM",68.04277585,0.833159111225769
2005-02-01,"IBM",67.563165,0.82728645032197
2005-03-01,"IBM",66.0201245909091,0.808392480172108
2005-04-01,"IBM",58.6925664761905,0.718669188756534
2005-05-02,"IBM",54.7052293333333,0.669845691646071
2005-06-01,"IBM",54.7866465,0.670842615321967
2005-07-01,"IBM",58.94825665,0.721800022196221
2005-08-01,"IBM",59.7066705217391,0.731086524979595
2005-09-01,"IBM",57.9403469047619,0.709458532933796
2005-10-03,"IBM",59.6768186190476,0.730720999258397
2005-11-01,"IBM",62.3505078571429,0.763459354234039
2005-12-01,"IBM",61.9082596666667,0.758044185544704
2006-01-03,"IBM",60.09381105,0.735826920332606
2006-02-01,"IBM",58.8698934736842,0.720840493524493
2006-03-01,"IBM",60.0617739130435,0.735434637210416
2006-04-03,"IBM",60.2832648947368,0.738146713946658
2006-05-01,"IBM",59.7658345909091,0.731810967547823
2006-06-01,"IBM",57.1238818181818,0.699461214079822
2006-07-03,"IBM",55.69923255,0.682016900510025
2006-08-01,"IBM",57.3811583913043,0.702611472403711
2006-09-01,"IBM",60.1530302,0.73655203734562
2006-10-02,"IBM",64.2666737272727,0.786922110322032
2006-11-01,"IBM",68.2502616666667,0.835699699795921
2006-12-01,"IBM",70.1676041,0.859176862473603
2007-01-03,"IBM",72.70442045,0.890239258578199
2007-02-01,"IBM",72.8026190526316,0.891441664850873
2007-03-01,"IBM",69.4675310454545,0.850604721836601
2007-04-02,"IBM",71.82609515,0.879484483847546
2007-05-01,"IBM",78.0170923636364,0.955290999259049
2007-06-01,"IBM",77.8842373809524,0.953664238182474
2007-07-02,"IBM",82.9820003809524,1.01608449716313
2007-08-01,"IBM",83.7283391304348,1.0252231444541
2007-09-04,"IBM",87.0569995789474,1.0659813843438
2007-10-01,"IBM",86.6114731304348,1.06052607457383
2007-11-01,"IBM",79.4180083809524,0.972444707780024
2007-12-03,"IBM",81.13834755,0.993509636939445
2008-01-02,"IBM",76.9497364761905,0.942221613546355
2008-02-01,"IBM",81.20062215,0.9942721668295
2008-03-03,"IBM",87.1638928,1.06729025306551
2008-04-01,"IBM",89.9984074545455,1.10199785693434
2008-05-01,"IBM",94.8430073333333,1.1613182253178
2008-06-02,"IBM",94.0371801428571,1.15145116364327
2008-07-01,"IBM",94.4767534545455,1.15683357941202
2008-08-01,"IBM",94.9809433333333,1.16300720160853
2008-09-02,"IBM",88.4180548571429,1.0826470125717
2008-10-01,"IBM",69.4678885217391,0.850609099004049
2008-11-03,"IBM",62.5960492631579,0.766465919693032
2008-12-01,"IBM",62.5049317727273,0.765350219070946
2009-01-02,"IBM",67.1174677,0.821829048537505
2009-02-02,"IBM",69.9838536842105,0.856926905278381
2009-03-02,"IBM",70.3568567727273,0.861494192809363
2009-04-01,"IBM",77.3661633333333,0.947320609374399
2009-05-01,"IBM",79.82749945,0.977458777398447
2009-06-01,"IBM",82.1315520454545,1.00567106575185
2009-07-01,"IBM",84.8533901363636,1.03899898596665
2009-08-03,"IBM",91.826601,1.12438342381417
2009-09-01,"IBM",92.2621913333333,1.12971706945759
2009-10-01,"IBM",94.841295,1.1612972584172
2009-11-02,"IBM",97.76662215,1.19711682835526
2009-12-01,"IBM",100.348264772727,1.22872810591095
2010-01-04,"IBM",100.272588684211,1.22780147965471
2010-02-01,"IBM",97.6676294736842,1.19590469893833
2010-03-01,"IBM",99.8049073478261,1.22207489131831
2010-04-01,"IBM",101.145428666667,1.23848908866156
2010-05-03,"IBM",99.66059105,1.22030779059483
2010-06-01,"IBM",100.070342363636,1.22532504681385
2010-07-01,"IBM",100.09856852381,1.22567066590757
2010-08-02,"IBM",100.880029636364,1.23523937379551
2010-09-01,"IBM",102.660312142857,1.25703828738055
2010-10-01,"IBM",110.113307095238,1.34829750737747
2010-11-01,"IBM",114.289756666667,1.39943661758487
2010-12-01,"IBM",115.054175318182,1.40879664671867
2011-01-03,"IBM",121.33528905,1.48570660621013
2011-02-01,"IBM",129.758468210526,1.58884537995078
2011-03-01,"IBM",127.57650726087,1.56212805951764
2011-04-01,"IBM",131.9923439,1.61619837754356
2011-05-02,"IBM",135.385843047619,1.65775054378687
2011-06-01,"IBM",132.275183272727,1.619661643077
2011-07-01,"IBM",142.9693283,1.75060757017856
2011-08-01,"IBM",135.73979426087,1.66208454801532
2011-09-01,"IBM",136.583435095238,1.67241462404434
2011-10-03,"IBM",146.25616452381,1.79085368760638
2011-11-01,"IBM",148.266052952381,1.8154640424294
2011-12-01,"IBM",151.263592,1.85216782086261
2012-01-03,"IBM",149.5913391,1.83169169062683
2012-02-01,"IBM",156.7585983,1.91945217997195
2012-03-01,"IBM",164.621730409091,2.01573338069638
2012-04-02,"IBM",164.9423531,2.01965928925698
2012-05-01,"IBM",162.004759318182,1.98368951886141
2012-06-01,"IBM",157.479232857143,1.92827608875062
2012-07-02,"IBM",154.998307761905,1.89789806078887
2012-08-01,"IBM",161.001377869565,1.9714034769487
2012-09-04,"IBM",166.092724368421,2.0337451682001
2012-10-01,"IBM",165.180735190476,2.02257819149388
2012-11-01,"IBM",156.174107857143,1.91229530649336
2012-12-03,"IBM",157.40977315,1.92742557982963
2013-01-02,"IBM",161.577064142857,1.97845254656423
2013-02-01,"IBM",164.995226368421,2.0203067032517
2013-03-01,"IBM",173.5305054,2.12481809925487
2013-04-01,"IBM",168.3944805,2.06192933718628
2013-05-01,"IBM",169.444252090909,2.07478340956569
2013-06-03,"IBM",165.97448885,2.03229741716096
2013-07-01,"IBM",160.606904545455,1.96657329417011
2013-08-01,"IBM",155.259712863636,1.90109887144816
2013-09-03,"IBM",156.76936355,1.91958399655365
2013-10-01,"IBM",150.078090391304,1.83765178364456
2013-11-01,"IBM",151.28481835,1.85242772981958
2013-12-02,"IBM",149.552111714286,1.83121136551649
2014-01-02,"IBM",153.68670952381,1.88183801607897
2014-02-03,"IBM",151.382261684211,1.85362088810437
2014-03-03,"IBM",157.480380857143,1.92829014559424
2014-04-01,"IBM",162.698655714286,1.99218602855606
2014-05-01,"IBM",158.549055571429,1.94137567986325
2014-06-02,"IBM",154.533466190476,1.89220624434437
2014-07-01,"IBM",161.305841,1.97513151755235
2014-08-01,"IBM",160.552865952381,1.96591161119767
2014-09-02,"IBM",162.640271809524,1.99147113881804
2014-10-01,"IBM",149.430879043478,1.82972691543344
2014-11-03,"IBM",138.715860421053,1.69852539873007
2014-12-01,"IBM",136.808244909091,1.67516733867664
2015-01-02,"IBM",133.48550345,1.6344815746656
2015-02-02,"IBM",137.606497473684,1.68494165180455
2015-03-02,"IBM",137.630526409091,1.68523587740333
2015-04-01,"IBM",142.288035190476,1.74226538315688
2015-05-01,"IBM",150.22144315,1.83940708618087
2015-06-01,"IBM",146.157872181818,1.78965013352925
2015-07-01,"IBM",144.064819409091,1.76402146147568
2015-08-03,"IBM",134.532308714286,1.64729932545139
2015-09-01,"IBM",128.165885571429,1.56934478316341
2015-10-01,"IBM",128.827359727273,1.57744429428561
2015-11-02,"IBM",121.87494055,1.49231444309648
2015-12-01,"IBM",122.778193454545,1.50337444730357
2016-01-04,"IBM",114.275853263158,1.39926637545166
2016-02-01,"IBM",114.3308498,1.39993978809809
2016-03-01,"IBM",129.167495045455,1.58160912788995
2016-04-01,"IBM",134.300702095238,1.64446338640468
2016-05-02,"IBM",135.30879947619,1.65680717319837
2016-06-01,"IBM",138.830351409091,1.69992729935281
2016-07-01,"IBM",145.06301115,1.77624395729981
2016-08-01,"IBM",148.332972043478,1.81628344242839
2016-09-01,"IBM",145.050343761905,1.77608884972703
2016-10-03,"IBM",142.11972847619,1.74020452848516
2016-11-01,"IBM",147.773336571429,1.80943090905245
2016-12-01,"IBM",154.347332904762,1.88992710977119
2017-01-03,"IBM",159.23805015,1.9498121685801
2017-02-01,"IBM",167.788233842105,2.05450606674551
2017-03-01,"IBM",166.029225956522,2.03296765317722
2017-04-03,"IBM",157.136108315789,1.92407465319273
2017-05-01,"IBM",145.264991090909,1.77871712841829
2017-06-01,"IBM",146.055890136364,1.78840140037146
2017-07-03,"IBM",142.56370545,1.74564086549938
2017-08-01,"IBM",136.47425973913,1.67107781140661
2017-09-01,"IBM",138.9721405,1.70166345534421
2017-10-02,"IBM",145.261368545455,1.77867277166309
2017-11-01,"IBM",145.967162428571,1.78731496177101
2017-12-01,"IBM",149.14147715,1.82618329421363
2018-01-02,"IBM",158.757819809524,1.94393192224011
2018-02-01,"IBM",150.912766368421,1.84787208824808
2018-03-01,"IBM",152.583702428571,1.86833209425752
2018-04-02,"IBM",147.819118047619,1.8099914866235
2018-05-01,"IBM",141.673167090909,1.73473654628982
2018-06-01,"IBM",141.514920095238,1.73279886922388
2018-07-02,"IBM",143.203820333333,1.75347884007667
2018-08-01,"IBM",144.694861555556,1.77173609904338
2004-08-19,"GOOG",52.291008,1
2004-09-01,"GOOG",56.247734047619,1.07566742732554
2004-10-01,"GOOG",76.1203857619048,1.45570698812891
2004-11-01,"GOOG",88.1741314761905,1.68621976987306
2004-12-01,"GOOG",90.2977013181818,1.72683038196896
2005-01-03,"GOOG",95.7999131,1.83205328724969
2005-02-01,"GOOG",96.8767531578947,1.85264650392463
2005-03-01,"GOOG",89.9937688636364,1.72101805464596
2005-04-01,"GOOG",98.9637175238095,1.89255708216238
2005-05-02,"GOOG",119.080496380952,2.27726526864719
2005-06-01,"GOOG",142.843666681818,2.73170612205101
2005-07-01,"GOOG",148.1422279,2.83303446550504
